Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
26.03.03;45.954,00;10.553,00;10.902,97;60.620,00;70.710,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.03.03;45.954,00;10.553,00;10.902,97;60.620,00;70.710,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.03.03;45.954,00;10.553,00;10.902,97;60.620,00;70.710,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.03.03;45.954,00;10.553,00;10.902,97;60.620,00;70.710,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.04.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.05.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.06.03;52.107,00;10.544,00;11.202,84;67.460,00;99.116,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.07.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.08.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.09.03;54.147,00;12.177,00;11.055,56;69.998,00;101.841,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.10.03;60.536,00;13.425,00;11.481,20;75.756,00;106.680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
